        t                      X1                     X2                     X3                     X4                     X5                     X6
        0.370000000000        -0.002731039809        -0.192312311295        -0.015269904093        -0.100965691861        -0.000253155390        -0.004555896524

        0.380000000000        -0.004688461316        -0.198509950642        -0.016156347499        -0.076092581673        -0.000296501858        -0.004089989944

        0.390000000000        -0.006687346274        -0.200547035869        -0.016788089528        -0.050120718942        -0.000334501358        -0.003488361688

        0.400000000000        -0.008684503647        -0.198122995422        -0.017157035983        -0.023631503861        -0.000365860760        -0.002764643694

        0.410000000000        -0.010634254073        -0.191042696863        -0.017260964914         0.002784400866        -0.000389447183        -0.001937187008

        0.420000000000        -0.012489538895        -0.179226919534        -0.017103547439         0.028541434088        -0.000404332854        -0.001028563850

        0.430000000000        -0.014203119596        -0.162719902671        -0.016694225431         0.053073339956        -0.000409834102        -0.000064898262

        0.440000000000        -0.015728836723        -0.141693647623        -0.016047949425         0.075846861351        -0.000405542895         0.000924953594

        0.450000000000        -0.017022894574        -0.116448738285        -0.015184783563         0.096374586355        -0.000391349533         0.001910346156

        0.460000000000        -0.018045136054        -0.087411538388        -0.014129387626         0.114226632792        -0.000367455443         0.002859877654

        0.470000000000        -0.018760271179        -0.055127725195        -0.012910389236         0.129040885242        -0.000334375328         0.003742477111

        0.480000000000        -0.019139022813        -0.020252223770        -0.011559661982         0.140531535314        -0.000292928348         0.004528505779

        0.490000000000        -0.019159154423         0.016464288730        -0.010111527508         0.148495718396        -0.000244218388         0.005190832361

        0.500000000000        -0.018806346816         0.054192036279        -0.008601901432         0.152818087566        -0.000189603862         0.005705841671

        0.510000000000        -0.018074894060         0.092041584570        -0.007067404320         0.153473216574        -0.000130657934         0.006054338174

        0.520000000000        -0.016968192946         0.129085609288        -0.005544459722         0.150525777696        -0.000069120377         0.006222309201

        0.530000000000        -0.015499005343         0.164382453846        -0.004068401592         0.144128495225        -0.000006842626         0.006201517340

        0.540000000000        -0.013689478518         0.197000873146        -0.002672613065         0.134517930318         0.000054272128         0.005989897387

        0.550000000000        -0.011570914797         0.226045310277        -0.001387717812         0.122008206300         0.000112331762         0.005591740241

        0.560000000000        -0.009183288645         0.250681020584        -0.000240843786         0.106982834121         0.000165518773         0.005017653722

        0.570000000000        -0.006574516179         0.270158343652         0.000745022626         0.089884844229         0.000212152316         0.004284298512

        0.580000000000        -0.003799489129         0.283835429083         0.001551576322         0.071205472490         0.000250746489         0.003413905662

        0.590000000000        -0.000918892070         0.291198746817         0.002165613989         0.051471682977         0.000280062774         0.002433590281

        0.600000000000         0.002002171732         0.291880756894         0.002579325321         0.031232838601         0.000299154673         0.001374483688

        0.610000000000         0.004895714603         0.285674176052         0.002790448042         0.011046850976         0.000307402884         0.000270713231

        0.620000000000         0.007692522337         0.272542358091         0.002802283265        -0.008533846845         0.000304539655        -0.000841735142

        0.630000000000         0.010323894780         0.252625399687         0.002623571131        -0.026976157392         0.000290661341        -0.001926231852

        0.640000000000         0.012723424888         0.226241690862         0.002268230167        -0.043779663017         0.000266228604        -0.002946753300

        0.650000000000         0.014828769778         0.193884747023         0.001754967146        -0.058489128039         0.000232054125        -0.003869121612

        0.660000000000         0.016583366291         0.156215284300         0.001106767426        -0.070705850826         0.000189278162        -0.004662190044

        0.670000000000         0.017938043850         0.114048628439         0.000350278696        -0.080097586746         0.000139332691        -0.005298931244

        0.680000000000         0.018852488937         0.068337676471        -0.000484896324        -0.086406798583         0.000083895333        -0.005757388855

        0.690000000000         0.019296518333         0.020151756078        -0.001366980477        -0.089457032696         0.000024834584        -0.006021457676

        0.700000000000         0.019251122333        -0.029348153363        -0.002262856476        -0.089157265730        -0.000035851771        -0.006081463690

        0.710000000000         0.018709244316        -0.078937265143        -0.003138934078        -0.085504116976        -0.000096102957        -0.005934522370

        0.720000000000         0.017676269307        -0.127357226315        -0.003962028466        -0.078581874301        -0.000153863911        -0.005584661694

        0.730000000000         0.016170201228        -0.173348007244        -0.004700227946        -0.068560335584        -0.000207154024        -0.005042704731

        0.740000000000         0.014221516369        -0.215680630247        -0.005323729352        -0.055690521496        -0.000254133515        -0.004325915415

        0.750000000000         0.011872688905        -0.253189887494        -0.005805620351        -0.040298367931        -0.000293165117        -0.003457419669

        0.760000000000         0.009177392910        -0.284806179887        -0.006122589226        -0.022776556111        -0.000322868950        -0.002465422214

        0.770000000000         0.006199393983        -0.309585613192        -0.006255544468        -0.003574684210        -0.000342168635        -0.001382246788

        0.780000000000         0.003011152130        -0.326737515516        -0.006190128805         0.016811974971        -0.000350327082        -0.000243233892

        0.790000000000        -0.000307834334        -0.335648590994        -0.005917114876         0.037854851051        -0.000346970693         0.000914464671

        0.800000000000        -0.003672906596        -0.335902997355        -0.005432672748         0.059005280895        -0.000332101181         0.002053151543

        0.810000000000        -0.006996300927        -0.327297728318        -0.004738502584         0.079708214044        -0.000306094613         0.003135864793

        0.820000000000        -0.010189332446        -0.309852793332        -0.003841829183         0.099416079540        -0.000269687759         0.004127628661

        0.830000000000        -0.013164653023        -0.283815814524        -0.002755258458         0.117602471143        -0.000223952271         0.004996629797

        0.840000000000        -0.015838526178        -0.249660800520        -0.001496499394         0.133775312663        -0.000170257638         0.005715277624

        0.850000000000        -0.018133060154        -0.208081005753        -0.000087958314         0.147489178183        -0.000110224288         0.006261111773

        0.860000000000        -0.019978340212        -0.159975938006         0.001443784556         0.158356462947        -0.000045668501         0.006617525281

        0.870000000000        -0.021314402581        -0.106432732332         0.003068603321         0.166057129247         0.000021458876         0.006774279078

        0.880000000000        -0.022092995468        -0.048702262022         0.004753543968         0.170346786900         0.000089137749         0.006727790987

        0.890000000000        -0.022279076951         0.011829497192         0.006463613540         0.171062909123         0.000155345813         0.006481190740

        0.900000000000        -0.021852005448         0.073674198896         0.008162621494         0.168129030700         0.000218124971         0.006044141088

        0.910000000000        -0.020806385544         0.135277183078         0.009814052502         0.161556825157         0.000275644821         0.005432433512

        0.920000000000        -0.019152540234         0.195055986116         0.011381949172         0.151446010065         0.000326261046         0.004667375221

        0.930000000000        -0.016916589735         0.251440350664         0.012831782970         0.137982083140         0.000368566724         0.003774991508

        0.940000000000        -0.014140126902         0.302912725419         0.014131291852         0.121431945400         0.000401434861         0.002785074034

        0.950000000000        -0.010879489527         0.348048213270         0.015251264003         0.102137519678         0.000424050791         0.001730110926

        0.960000000000        -0.007204640281         0.385552921584         0.016166248376         0.080507522303         0.000435933445         0.000644138460

        0.970000000000        -0.003197675433         0.414299691026         0.016855174536         0.057007591232         0.000436944920        -0.000438443464

        0.980000000000         0.001049006531         0.433360229067         0.017301866577         0.032149014459         0.000427288208        -0.001484049051

        0.990000000000         0.005434835863         0.442032750456         0.017495438465         0.006476336993         0.000407493350        -0.002461035330

        1.000000000000         0.009853453080         0.439864327801         0.017430561114        -0.019445847695         0.000378392719        -0.003340742011

        1.010000000000         0.014195284680         0.426667278754         0.017107594645        -0.045046595791         0.000341086502        -0.004098406436

        1.020000000000         0.018350250635         0.402529059280         0.016532582628        -0.069762462879         0.000296899789        -0.004713922723

        1.030000000000         0.022210536734         0.367815291693         0.015717108487        -0.093051163701         0.000247332948        -0.005172420390

        1.040000000000         0.025673361971         0.323165727623         0.014678017669        -0.114404705118         0.000194007207        -0.005464644822

        1.050000000000         0.028643670073         0.269483125552         0.013437012474        -0.133361668591         0.000138607452        -0.005587129577

        1.060000000000         0.031036674979         0.207915205515         0.012020129579        -0.149518339593         0.000082824364        -0.005542158413

        1.070000000000         0.032780192617         0.139830025180         0.010457113195        -0.162538409989         0.000028297967        -0.005337522785

        1.080000000000         0.033816695635         0.066785297204         0.008780699345        -0.172161014773        -0.000023435436        -0.004986088128

        1.090000000000         0.034105033813        -0.009507667360         0.007025828940        -0.178206905841        -0.000070991110        -0.004505189096

        1.100000000000         0.033621770448        -0.087224554993         0.005228809083        -0.180582611638        -0.000113176938        -0.003915880030

        1.110000000000         0.032362094071        -0.164472219876         0.003426443297        -0.179282481398        -0.000149026384        -0.003242071823

        1.120000000000         0.030340275012        -0.239335355618         0.001655152104        -0.174388565120        -0.000177822399        -0.002509590040

        1.130000000000         0.027589647534        -0.309924514378        -0.000049894364        -0.166068334019        -0.000199111672        -0.001745191416

        1.140000000000         0.024162110054        -0.374424266336        -0.001655610385        -0.154570299665        -0.000212708987        -0.000975576664

        1.150000000000         0.020127148187        -0.431140269919        -0.003131774793        -0.140217642093        -0.000218691857        -0.000226436831

        1.160000000000         0.015570397643        -0.478544032079        -0.004451738088        -0.123400006416        -0.000217385928         0.000478431640

        1.170000000000         0.010591776014        -0.515314178424        -0.005593039199        -0.104563672849        -0.000209342020         0.001117911435

        1.180000000000         0.005303223962        -0.540373124514        -0.006537916812        -0.084200345260        -0.000195305927         0.001674221365

        1.190000000000        -0.000173893046        -0.552918140807        -0.007273702840        -0.062834837520        -0.000176182395         0.002133424328

        1.200000000000        -0.005711661911        -0.552445932318        -0.007793088496        -0.041011964143        -0.000152994812         0.002485771008

        1.210000000000        -0.011178709341        -0.538770007119        -0.008094256664        -0.019282961269        -0.000126842338         0.002725870932

        1.220000000000        -0.016443424544        -0.512030281780        -0.008180877525         0.001808224445        -0.000098856181         0.002852689478

        1.230000000000        -0.021377237570        -0.472694562467        -0.008061967834         0.021738438413        -0.000070156766         0.002869376373

        1.240000000000        -0.025857871092        -0.421551743084        -0.007751617616         0.040018276917        -0.000041813407         0.002782937769

        1.250000000000        -0.029772482879        -0.359696771369        -0.007268591344         0.056204180595        -0.000014807965         0.002603769969

        1.260000000000        -0.033020617779        -0.288507645109        -0.006635813761         0.069909362813         0.000009996228         0.002345077970

        1.270000000000        -0.035516891676        -0.209614907999        -0.005879753395         0.080813302271         0.000031879172         0.002022206083

        1.280000000000        -0.037193335623        -0.124864312960        -0.005029719312         0.088669565121         0.000050281988         0.001651910767

        1.290000000000        -0.038001335910        -0.036273504520        -0.004117088836         0.093311763583         0.000064817285         0.001251607444

        1.300000000000        -0.037913115236         0.054016263582        -0.003174485613         0.094657504593         0.000075271994         0.000838623319

        1.310000000000        -0.036922710992         0.143792218723        -0.002234928681         0.092710232144         0.000081602892         0.000429487181

        1.320000000000        -0.035046418866         0.230824697804        -0.001330973838         0.087558919548         0.000083925330         0.000039284864

        1.330000000000        -0.032322683079         0.312922961911        -0.000493868830         0.079375621419         0.000082495950        -0.000318894424

        1.340000000000        -0.028811428369         0.387990796906         0.000247256534         0.068410948529         0.000077690408        -0.000634400157

        1.350000000000        -0.024592842938         0.454080486291         0.000866145071         0.054987580399         0.000069977304        -0.000899335403

        1.360000000000        -0.019765635625         0.509443765358         0.001340092906         0.039491979331         0.000059889637        -0.001108734896

        1.370000000000        -0.014444804224         0.552578424100         0.001650539141         0.022364514317         0.000047995187        -0.001260602678

        1.380000000000        -0.008758964739         0.582269319622         0.001783549840         0.004088242726         0.000034867207        -0.001355811907

        1.390000000000        -0.002847303169         0.597622684931         0.001730184272        -0.014823369005         0.000021056782        -0.001397875387

        1.400000000000         0.003143778212         0.598092777070         0.001486734334        -0.033839478243         0.000007068063        -0.001392600911

        1.410000000000         0.009064239441         0.583500090092         0.001054831225        -0.052425326589        -0.000006662545        -0.001347650306

        1.420000000000         0.014764118948         0.554040562917         0.000441416786        -0.070055791466        -0.000019782407        -0.001272025051

        1.430000000000         0.020097295129         0.510285433730        -0.000341419733        -0.086228690475        -0.000032033266        -0.001175504232

        1.440000000000         0.024925199125         0.453171625847        -0.001276735311        -0.100477506562        -0.000043256121        -0.001068062336

        1.450000000000         0.029120384537         0.383982788972        -0.002343149828        -0.112383216802        -0.000053390282        -0.000959294938

        1.460000000000         0.032569862231         0.304321358599        -0.003515375304        -0.121584930221        -0.000062466855        -0.000857879614

        1.470000000000         0.035178113229         0.216072228732        -0.004764844442        -0.127789070045        -0.000070597102        -0.000771097485

        1.480000000000         0.036869699692         0.121358853161        -0.006060422749        -0.130776872342        -0.000077956425        -0.000704437835

        1.490000000000         0.037591403231         0.022492792536        -0.007369186432        -0.130410015189        -0.000084764889        -0.000661304182

        1.500000000000         0.037313830828        -0.078082097099        -0.008657246636        -0.126634239312        -0.000091265366        -0.000642835457

        1.510000000000         0.036032441407        -0.177849488458        -0.009890599465        -0.119480871355        -0.000097700515        -0.000647850529

        1.520000000000         0.033767960166        -0.274282956318        -0.011035980555        -0.109066213321        -0.000104289821        -0.000672918580

        1.530000000000         0.030566162838        -0.364909354581        -0.012061702942        -0.095588814925        -0.000111207968        -0.000712552020

        1.540000000000         0.026497027790        -0.447371608178        -0.012938457318        -0.079324698377        -0.000118565715        -0.000759512913

        1.550000000000         0.021653269773        -0.519489327235        -0.013640054790        -0.060620656000        -0.000126394345        -0.000805218589

        1.560000000000         0.016148284923        -0.579315687678        -0.014144093658        -0.039885789015        -0.000134634590        -0.000840227447

        1.570000000000         0.010113551849        -0.625189099117        -0.014432533651        -0.017581499366        -0.000143130716        -0.000854782104

        1.580000000000         0.003695547833        -0.655778295948        -0.014492163376         0.005789815234        -0.000151630231        -0.000839384182

        1.590000000000        -0.002947747856        -0.670119638556        -0.014314949401         0.029697080917        -0.000159789372        -0.000785373306

        1.600000000000        -0.009650680341        -0.667645594992        -0.013898258336         0.053593574926        -0.000167184298        -0.000685482363

        1.610000000000        -0.016243982722        -0.648203585002        -0.013244946447         0.076930336328        -0.000173327591        -0.000534341779

        1.620000000000        -0.022558977387        -0.612064602966        -0.012363314641         0.099169626894        -0.000177689452        -0.000328907490

        1.630000000000        -0.028431810949        -0.559921288236        -0.011266929976         0.119798108068        -0.000179722688        -0.000068790352

        1.640000000000        -0.033707616729        -0.492875374466        -0.009974318192         0.138339407537        -0.000178890427         0.000243531212

        1.650000000000        -0.038244499344        -0.412414717167        -0.008508534934         0.154365764559        -0.000174695323         0.000602628568

        1.660000000000        -0.041917239294        -0.320380364140        -0.006896626330         0.167508466593        -0.000166708896         0.001000177962

        1.670000000000        -0.044620621367        -0.218924389955        -0.005168992340         0.177466820269        -0.000154599626         0.001425155020

        1.680000000000        -0.046272299122        -0.110459456532        -0.003358668653         0.184015436566        -0.000138158419         0.001864164272

        1.690000000000        -0.046815118455         0.002398719042        -0.001500544921         0.187009652301        -0.000117320149         0.002301893171

        1.700000000000        -0.046218836021         0.116894616845         0.000369461333         0.186388956612        -0.000092180092         0.002721674468

        1.710000000000        -0.044481182864         0.230200355328         0.002215254742         0.182178340866        -0.000063004294         0.003106135646

        1.720000000000        -0.041628239540         0.339485668507         0.004001415079         0.174487542098        -0.000030233107         0.003437909854

        1.730000000000        -0.037714105992         0.441988685233         0.005694032232         0.163508202411         0.000005522574         0.003700379538

        1.740000000000        -0.032819867008         0.535085738649         0.007261502626         0.149509018399         0.000043492540         0.003878421825

        1.750000000000        -0.027051871801         0.616358440327         0.008675267593         0.132829004356         0.000082765832         0.003959123904

        1.760000000000        -0.020539363714         0.683656304704         0.009910475631         0.113869039560         0.000122316174         0.003932437097

        1.770000000000        -0.013431512720         0.735153304303         0.010946552428         0.093081912085         0.000161033518         0.003791740145

        1.780000000000        -0.005893918977         0.769396873042         0.011767664830         0.070961108434         0.000197760655         0.003534285235

        1.790000000000         0.001895330367         0.785348050432         0.012363067591         0.048028628818         0.000231333610         0.003161504544

        1.800000000000         0.009749956847         0.782411669741         0.012727324657         0.024822131467         0.000260624323         0.002679160255

        1.810000000000         0.017480034766         0.760455733169         0.012860399870         0.001881725309         0.000284584003         0.002097326996

        1.820000000000         0.024896672392         0.719819381007         0.012767615199        -0.020263261646         0.000302285451         0.001430202227

        1.830000000000         0.031816714387         0.661309143106         0.012459477903        -0.041107210965         0.000312962628         0.000695746969

        1.840000000000         0.038067347959         0.586183452916         0.011951381252        -0.060180520512         0.000316045820        -0.000084833846

        1.850000000000         0.043490496494         0.496125699522         0.011263186565        -0.077060986332         0.000311190866        -0.000887755445

        1.860000000000         0.047946888640         0.393206384055         0.010418697233        -0.091383980369         0.000298301119        -0.001687439637

        1.870000000000         0.051319697889         0.279835226274         0.009445038023        -0.102851175141         0.000277541038        -0.002457396137

        1.880000000000         0.053517657486         0.158704327752         0.008371955322        -0.111237602987         0.000249340622        -0.003171166991

        1.890000000000         0.054477567755         0.032723733288         0.007231055828        -0.116396879199         0.000214390238        -0.003803299104

        1.900000000000         0.054166127398        -0.095049064350         0.006055002738        -0.118264464149         0.000173625725        -0.004330308037

        1.910000000000         0.052581036632        -0.221483964817         0.004876689461        -0.116858888327         0.000128204068        -0.004731595816

        1.920000000000         0.049751337812        -0.343455609346         0.003728411388        -0.112280914715         0.000079470270        -0.004990286505

        1.930000000000         0.045736977982        -0.457921322652         0.002641056266        -0.104710664039         0.000028916428        -0.005093945767

        1.940000000000         0.040627597174        -0.561997699366         0.001643333214        -0.094402778710        -0.000021865687        -0.005035154480

        1.950000000000         0.034540565680        -0.653033903399         0.000761059406        -0.081679749597        -0.000071236946        -0.004811911491

        1.960000000000         0.027618312592        -0.728679814011         0.000016521986        -0.066923574942        -0.000117566269        -0.004427846694

        1.970000000000         0.020025006019        -0.786947265223        -0.000572069134        -0.050565961558        -0.000159287165        -0.003892232548

        1.980000000000         0.011942662165        -0.826262783200        -0.000991024200        -0.033077314039        -0.000194953355        -0.003219789584

        1.990000000000         0.003566775459        -0.845510425737        -0.001231501517        -0.014954787161        -0.000223291433        -0.002430289213

        2.000000000000        -0.004898425278        -0.844063564223        -0.001289712423         0.003290300775        -0.000243248582        -0.001547964881

        2.010000000000        -0.013244979358        -0.821804715988        -0.001166998497         0.021145380721        -0.000254033517        -0.000600749983

        2.020000000000        -0.021266332708        -0.779132827047        -0.000869779347         0.038109551401        -0.000255149048         0.000380632228

        2.030000000000        -0.028762485073        -0.716957715022        -0.000409372515         0.053706183656        -0.000246414924         0.001363695589

        2.040000000000        -0.035545017455        -0.636681701580         0.000198309778         0.067494899079        -0.000227979974         0.002315298920

        2.050000000000        -0.041441873133        -0.540168785304         0.000933179318         0.079082627401        -0.000200322927         0.003202795397

        2.060000000000        -0.046301770782        -0.429702021264         0.001771495394         0.088133470381        -0.000164241705         0.003995181956

        2.070000000000        -0.049998136322        -0.307930074839         0.002686479946         0.094377129863        -0.000120831398         0.004664206757

        2.080000000000        -0.052432451268        -0.177804196737         0.003649008941         0.097615693503        -0.000071451537         0.005185393819

        2.090000000000        -0.053536929085        -0.042507116572         0.004628362678         0.097728612561        -0.000017683708         0.005538946588

        2.100000000000        -0.053276447127         0.094624432803         0.005593016318         0.094675750956         0.000038719129         0.005710496259

        2.110000000000        -0.051649679772         0.230181674449         0.006511450928         0.088498432602         0.000095889900         0.005691666114

        2.120000000000        -0.048689397911         0.360768216549         0.007352964878         0.079318463458         0.000151909308         0.005480429630

        2.130000000000        -0.044461920478         0.483084860080         0.008088465415         0.067335154742         0.000204870210         0.005081247544

        2.140000000000        -0.039065724862         0.594012667122         0.008691220775         0.052820422962         0.000252942223         0.004504977041

        2.150000000000        -0.032629244058         0.690692198542         0.009137554173         0.036112089734         0.000294434288         0.003768554569

        2.160000000000        -0.025307899043         0.770596909148         0.009407462463         0.017605548570         0.000327852967         0.002894462082

        2.170000000000        -0.017280434313         0.831598818745         0.009485144160        -0.002255994157         0.000351954392         0.001909994493

        2.180000000000        -0.008744642524         0.872024756109         0.009359423727        -0.022992461975         0.000365787997         0.000846353489

        2.190000000000         0.000087419903         0.890701695554         0.009024061642        -0.044098763828         0.000368730443        -0.000262400679

        2.200000000000         0.008994610797         0.886989967218         0.008477942557        -0.065057269165         0.000360508512        -0.001380502496

        2.210000000000         0.017752147751         0.860803416258         0.007725136891        -0.085350594480         0.000341210107        -0.002471698690

        2.220000000000         0.026137187296         0.812615905571         0.006774834313        -0.104474385808         0.000311282937        -0.003500486596

        2.230000000000         0.033934399567         0.743453893731         0.005641150730        -0.121949782083         0.000271520894        -0.004433329154

        2.240000000000         0.040941399301         0.654875166129         0.004342813531        -0.137335252392         0.000223038588        -0.005239803106

        2.250000000000         0.046973896540         0.548934144320         0.002902732806        -0.150237515828         0.000167234900        -0.005893639328

        2.260000000000         0.051870436365         0.428134537463         0.001347469083        -0.160321275480         0.000105746828        -0.006373618143

        2.270000000000         0.055496606255         0.295370422104        -0.000293389333        -0.167317527453         0.000040395242        -0.006664287706

        2.280000000000         0.057748602040         0.153857134073        -0.001987924124        -0.171030241087        -0.000026875548        -0.006756480040

        2.290000000000         0.058556058599         0.007053621318        -0.003702642677        -0.171341246738        -0.000094062300        -0.006647606644

        2.300000000000         0.057884069132        -0.141421867723        -0.005403273208        -0.168213211707        -0.000159169156        -0.006341723675

        2.310000000000         0.055734336494        -0.287880705150        -0.007055579753        -0.161690632016        -0.000220273439        -0.005849365063

        2.320000000000         0.052145421339        -0.428655228582        -0.008626177051        -0.151898816582        -0.000275588658        -0.005187150390

        2.330000000000         0.047192074111        -0.560190248046        -0.010083325311        -0.139040889761        -0.000323522517        -0.004377182488

        2.340000000000         0.040983660678        -0.679132432130        -0.011397685386        -0.123392886959        -0.000362727939        -0.003446257337

        2.350000000000         0.033661714101        -0.782415327154        -0.012543015865        -0.105297064889        -0.000392145377        -0.002424915516

        2.360000000000         0.025396667079        -0.867337855949        -0.013496795002        -0.085153591924        -0.000411034983        -0.001346370095

        2.370000000000         0.016383840443        -0.931634290174        -0.014240752298        -0.063410823767        -0.000418997604        -0.000245350145

        2.380000000000         0.006838782195        -0.973533888718        -0.014761296748        -0.040554404371        -0.000415983964         0.000843098148

        2.390000000000        -0.003007931551        -0.991808639877        -0.015049831335        -0.017095460842        -0.000402291830         0.001884809532

        2.400000000000        -0.012916308101        -0.985807831005        -0.015102946149         0.006441816759        -0.000378551373         0.002847654013

        2.410000000000        -0.022642825442        -0.955478489207        -0.014922485495         0.029532904797        -0.000345699380         0.003702606548

        2.420000000000        -0.031946450548        -0.901371082695        -0.014515487472         0.051665671235        -0.000304943356         0.004424694610

        2.430000000000        -0.040594639836        -0.824630236134        -0.013893997622         0.072352783430        -0.000257716888         0.004993790995

        2.440000000000        -0.048369172205        -0.726970585687        -0.013074761370         0.091143493364        -0.000205627981         0.005395225190

        2.450000000000        -0.055071668246        -0.610638271283        -0.012078802939         0.107634510571        -0.000150402260         0.005620193589

        2.460000000000        -0.060528655998        -0.478358925611        -0.010930901220         0.121479695633        -0.000093823142         0.005665956426

        2.470000000000        -0.064596053954        -0.333273362240        -0.009658975609         0.132398336324        -0.000037671117         0.005535817275

        2.480000000000        -0.067162955647        -0.178862480558        -0.008293397036         0.140181803497         0.000016335686         0.005238889050

        2.490000000000        -0.068154616750        -0.018863184662        -0.006866241226         0.144698423903         0.000066597581         0.004789658224

        2.500000000000        -0.067534564839         0.142822650182        -0.005410502665         0.145896451164         0.000111684099         0.004207366317

        2.510000000000        -0.065305773239         0.302223942623        -0.003959288681         0.143805063140         0.000150377791         0.003515234180

        2.520000000000        -0.061510863343         0.455398547910        -0.002545013545         0.138533362679         0.000181709591         0.002739560075

        2.530000000000        -0.056231323720         0.598531349082        -0.001198612444         0.130267408093         0.000204984692         0.001908726774

        2.540000000000        -0.049585758774         0.728029852538         0.000051205281         0.119265348363         0.000219798190         0.001052155734

        2.550000000000        -0.041727203954         0.840614889829         0.001178645262         0.105850784931         0.000226040164         0.000199247782

        2.560000000000        -0.032839568028         0.933404133575         0.002161442667         0.090404525728         0.000223890270        -0.000621650422

        2.570000000000        -0.023133285089         1.003986299481         0.002981387086         0.073354936831         0.000213802277        -0.001384216493

